artist,album_name,album_year,album_category,song_name,song_genre,song_lyrics
Metallica,...And Justice For All,1988,album,Blackened,rock,Blackened is the end Winter it will send Throwing all you see Into obscurity  Death of Mother Earth Never rebirth Evolutions end Never will it mend  Never  Fire To begin whipping dance of the dead Blackened is the end To begin whipping dance of the dead Color our world blackened  Blistering of earth Terminate its worth Deadly nicotine Kills what might have been  Callous frigid chill Nothing left to kill Never seen before Breathing nevermore  Never  Fire To begin whipping dance of the dead Blackened is the end To begin whipping dance of the dead Color our world blackened  Blackened  Oppositioncontradictionpremonitioncompromise Agitationviolationmutilationplanet dies  Darkest color Blistered earth True death of life  Terminationexpirationcancellationhuman race Expectationliberationpopulationlay to waste  See our mother Put to death See our mother die  Smoldering decay Take her breath away Millions of our years In minutes disappears  Darkening in vain Decadence remains All is said and done Never is the sun  Never  Fire To begin whipping dance of the dead Blackened is the end To begin whipping dance of the dead Fire Is the outcome of hypocrisy Darkest potency In the exit of humanity Color our world blackened  Blackened
Metallica,...And Justice For All,1988,album,...And Justice For All,rock,Halls of justice painted green Money talking Power wolves beset your door Hear them stalking Soon youll please their appetite They devour Hammer of justice crushes you Overpower  The ultimate in vanity Exploiting their supremacy cant believe the things you say cant believe cant believe the price you pay Nothing can save you  Justice is lost Justice is raped Justice is gone Pulling your strings Justice is done Seeking no truth Winning is all Find it so grim So true So real  Apathy their stepping stone So unfeeling Hidden deep animosity So deceiving Through your eyes their light burns Hoping to find Inquisition sinking you With prying minds  The ultimate in vanity Exploiting their supremacy cant believe the things you say cant believe cant believe the price you pay Nothing can save you  Justice is lost Justice is raped Justice is gone Pulling your strings Justice is done Seeking no truth Winning is all Find it so grim So true So real  Lady Justice has been raped Truth assassin Rolls of red tape seal your lips Now youre done in Their money tips her scales again Make your deal Just what is truth cannot tell Cannot feel  The ultimate in vanity Exploiting their supremacy cant believe the things you say cant believe cant believe the price we pay Nothing can save us  Justice is lost Justice is raped Justice is gone Pulling your strings Justice is done Seeking no truth Winning is all Find it so grim So true So real  Seeking no truth Winning is all Find it so grim So true So real
Metallica,...And Justice For All,1988,album,Eye Of The Beholder,rock,Do you see what see Truth is an offence Your silence for your confidence  Do you hear what hear Doors are slamming shut Limit your imagination keep you where they must  Do you feel what feel Bittering distress Who decides what you express  Do you take what take Endurance is the word Moving back instead of forward seems to me absurd  Doesnt matter what you see Or into it what you read You can do it your own way If its done just how say  Independence limited Freedom of choice Choice is made for you my friend Freedom of speech Speech is words that they will bend Freedom with their exception  Do you fear what fear Living properly Truths to you are lies to me  Do you choose what choose More alternatives Energy derives from both the plus and negative  Do you need what need Boundaries overthrown Look inside to each his own  Do you trust what trust Me myself and Penetrate the smoke screen see through the selfish lie  Doesnt matter what you see Or into it what you read You can do it your own way If its done just how say  Independence limited Freedom of choice Choice is made for you my friend Freedom of speech Speech is words that they will bend Freedom with their exception  Do you know what know Your money and your wealth Your silence just to hear yourself  Do you want what want Desire not thing hunger after independence lengthen freedoms ring  Doesnt matter what you see Or into it what you read You can do it your own way If its done just how say  Independence limited Freedom of choice Choice is made for you my friend Freedom of speech Speech is words that they will bend Freedom no longer frees you Doesnt matter what you see Or into it what you read You can do it your own way If its done just how say
Metallica,...And Justice For All,1988,album,One,rock,can't remember anything Can't tell if this is true or dream Deep down inside feel the scream This terrible silence stops me  Now that the war is through with me I'm waking up cannot see That there's not much left of me Nothing is real but pain now  Hold my breath as wish for death Oh please God wake me  Back in the womb it's much too real In pumps life that must feel But can't look forward to reveal Look to the time when I'll live  Fed through the tube that sticks in me Just like wartime novelty Tied to machines that make me be Cut this life off from me  Hold my breath as wish for death Oh please God wake me  Now the world is gone I'm just one Oh God help me Hold my breath as wish for death Oh please God help me  Darkness Imprisoning me All that see Absolute horror cannot live cannot die Trapped in myself Body my holding cell  Landmine Has taken my sight Taken my speech Taken my hearing Taken my arms Taken my legs Taken my soul Left me with life in hell
Metallica,...And Justice For All,1988,album,The Shortest Straw,rock,Suspicion is your name Your honesty to blame Put dignity to shame Dishonor Witchhunt modern day Determining decay The blatant disarray Disfigure The public eyes disgrace Defying common place Unending paper chase Unending  Deafening Painstaking Reckoning This vertigo it doth bring  Shortest straw Challenge liberty Downed by law Live in infamy Rub you raw Witchhunt riding through Shortest straw The shortest straw has been pulled for you  Pulled for you Shortest straw Pulled for you Shortest straw Pulled for you Shortest straw The shortest straw has been pulled for you  The accusations fly Discrimination why Your inner self to die Intruding Doubt sunk itself in you Its teeth and talons through Youre living Catch22 Deluding mass hysteria megalomania Reveal dementia Reveal  Secretly Silently Certainly In vertigo you will be  Shortest straw Challenge liberty Downed by law Live in infamy Rub you raw Witchhunt riding through Shortest straw This shortest straw has been pulled for you  Pulled for you Shortest straw Pulled for you Shortest straw Pulled for you Shortest straw Shortest straw has been pulled for you Shortest straw Pulled for you Shortest straw Pulled for you Shortest straw Pulled for you Shortest straw Shortest straw has been pulled for you  Behind you hands are tied Your being ostracized Your hell is multiplied Upending The fallout has begun Oppressive damage done Your many turned to none To nothing Youre reaching your nadir Your will has disappeared The lie is crystal clear Defending  Channels red One word said Blacklisted With vertigo make you dead  Shortest straw Challenge liberty Downed by law Live in infamy Rub you raw Witchhunt riding through Shortest straw The shortest straw has been pulled for you Pulled for you
Metallica,...And Justice For All,1988,album,Harvester Of Sorrow,rock,My life suffocates Planting seeds of hate Ive loved turned to hate Trapped far beyond my fate give you take This life that forsake Been cheated of my youth You turned this lie to truth  Anger Misery Youll suffer unto me  Harvester of sorrow Language of the mad Harvester of sorrow  Pure black looking clear My work is done soon here Try getting back to me Get back which used to be  Drink up Shoot in Let the beatings begin Distributor of pain Your loss becomes my gain  Anger Misery Youll suffer unto me  Harvester of sorrow Language of the mad Harvester of sorrow  All have said their prayers Invade their nightmares To see into my eyes Youll find where murder lies  Infanticide  Harvester of sorrow Language of the mad Harvester of sorrow Language of the mad Harvester of sorrow
Metallica,...And Justice For All,1988,album,The Frayed Ends Of Sanity,rock,Never hunger Never prosper have fallen prey to failure Struggle within Triggered again Now the candle burns at both ends  Twisting under schizophrenia Falling deep into dementia  Old habits reappear Fighting the fear of fear Growing conspiracy Everyones after me Frayed ends of sanity Hear them calling Hear them calling me  Birth of terror Death of much more Im the slave of fear my captor Never warnings Spreading its wings As wait for the horror she brings  Loss of interest question wonder Waves of fear they pull me under  Old habits reappear Fighting the fear of fear Growing conspiracy Everyones after me Frayed ends of sanity Hear them calling Hear them calling me  Into ruin am sinking Hostage of this nameless feeling Hell is set free Flooded Ill be Feel the undertow inside me  Height hell time haste terror tension Life death want waste mass depression  Old habits reappear Fighting the fear of fear Growing conspiracy Myself is after me Frayed ends of sanity Hear them calling Frayed ends of sanity Hear them calling Hear them calling me
Metallica,...And Justice For All,1988,album,To Live Is To Die,rock,When man lies he murders some part of the world These are the pale deaths which men miscall their lives All this cannot bear to witness any longer Cannot the kingdom of salvation take me home
Metallica,...And Justice For All,1988,album,Dyers Eve,rock,Dear Mother Dear Father What is this hell you have put me through Believer Deceiver Day in day out live my life through you Pushed onto me whats wrong or right Hidden from this thing that they call life  Dear Mother Dear Father Every thought Id think youd disapprove Curator Dictator Always censoring my every move Children are seen but are not heard Tear out everything inspired  Innocence Torn from me without your shelter Barred reality Im living blindly  Dear Mother Dear Father Time has frozen still whats left to be Hear nothing Say nothing Cannot face the fact think for me No guarantee its life as is But damn you for not giving me my chance  Dear Mother Dear Father Youve clipped my wings before learned to fly Unspoiled Unspoken Ive outgrown that fucking lullaby Same thing Ive always heard from you Do as say not as do  Innocence Torn from me without your shelter Barred reality Im living blindly  Im in hell without you Cannot cope without you two Shocked at the world that see Innocent victim please rescue me  Dear Mother Dear Father Hidden in your world youve made for me Im seething Im bleeding Ripping wounds in me that never heal Undying spite feel for you Living out this hell you always knew
Metallica,Metallica (The Black Album),1991,album,Enter Sandman,rock,Say your prayers little one Don't forget my son To include everyone tuck you in warm within Keep you free from sin Till the Sandman he comes  Sleep with one eye open Gripping your pillow tight  Exit light Enter night Take my hand We're off to Never Neverland  Something's wrong shut the light Heavy thoughts tonight And they aren't of Snow White  Dreams of war dreams of liars Dreams of dragon's fire And of things that will bite  Sleep with one eye open Gripping your pillow tight  Exit light Enter night Take my hand We're off to Never Neverland  Now lay me down to sleep Pray the Lord my soul to keep If die before wake Pray the Lord my soul to take  Hush little baby don't say word And never mind that noise you heard It's just the beasts under your bed In your closet in your head  Exit light Enter night Grain of sand  Exit light Enter night Take my hand We're off to Never Neverland  We're off to Never Neverland Take my hand We're off to Never Neverland Take my hand We're off to Never Neverland We're off to Never Neverland We're off to Never Neverland We're off to Never Neverland
